,Time,Date,DC total voltage (v),DC total current(A),AC total voltage (v),AC Output Frequency R(Hz),temp,dew,humidity,precip,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,Daily Generation (Active)(kWh)
1669,1,260,2545.041666666667,245.0,731.475,49.99333333333333,24.6,21.8,84.19,0.0,41.4,9.8,280.0,1011.0,31.1,5.1,153,18.9
1670,2,260,2495.163636363636,317.0,724.8181818181819,49.9609090909091,25.2,22.1,83.12,0.0,35.6,13.0,296.0,1013.0,50.0,6.0,395,35.8
1671,3,260,2432.266666666667,443.9,725.5500000000001,49.942499999999995,26.2,22.9,82.15,0.0,30.2,8.3,304.0,1013.0,50.0,6.0,621,56.3
1672,4,260,2470.736363636364,367.8,725.0090909090909,49.93454545454545,28.3,22.0,68.45,0.0,25.9,10.0,287.0,1010.4,54.6,5.1,803,72.7
1673,5,260,2451.318181818182,313.4,727.3000000000001,50.01636363636364,27.1,22.9,77.42,0.0,23.0,7.9,296.0,1011.8,50.0,6.0,923,90.5
1674,6,260,2445.8166666666666,337.90000000000003,740.4000000000001,50.012499999999996,28.2,23.8,76.92,0.0,22.7,9.7,316.0,1010.8,50.0,6.0,858,109.0
1675,7,260,2487.042857142857,377.20000000000005,744.6142857142858,49.99714285714286,29.9,22.2,63.43,0.0,22.3,8.8,337.0,1007.2,63.8,7.8,565,123.5
1676,8,260,2517.6916666666666,206.39999999999998,731.1666666666666,50.017500000000005,28.3,23.0,73.05,0.0,22.0,9.4,313.0,1009.0,50.0,6.0,246,135.0
1677,9,260,2534.4454545454546,103.8,725.209090909091,49.99545454545455,28.3,23.0,73.05,0.0,24.5,8.9,296.0,1009.0,50.0,6.0,157,141.4
1678,10,260,2550.681818181818,35.3,713.9545454545454,50.00363636363636,28.7,22.1,67.59,0.0,24.8,9.8,268.0,1007.2,54.8,7.9,208,143.3
1679,11,260,1592.8125000000002,4.2,697.5125,49.935,26.2,21.9,77.29,0.0,25.9,10.6,269.0,1010.0,50.0,6.0,181,143.4
1680,0,261,2632.8499999999995,61.7,692.4416666666667,49.98500000000001,22.1,20.9,92.82,0.0,36.7,11.7,296.0,1012.0,89.1,6.0,6,3.7
1681,1,261,2686.9333333333334,93.89999999999999,711.3222222222222,50.004444444444445,24.0,20.7,81.83,0.0,36.4,8.2,294.0,1010.0,84.4,5.1,70,8.9
1682,2,261,2616.3818181818183,167.50000000000003,696.3090909090909,49.941818181818185,24.2,21.9,86.68,0.0,33.8,12.2,297.0,1012.8,89.1,6.0,211,18.1
1683,3,261,2618.5583333333334,177.4,698.8583333333333,49.96,24.3,22.0,87.06,0.0,29.2,10.7,315.0,1012.0,89.1,6.0,522,27.7
1684,4,261,2500.8454545454542,317.7,716.790909090909,49.99363636363636,26.6,22.0,76.23,0.0,27.4,8.8,292.0,1008.8,84.5,5.1,710,44.4
1685,5,261,2459.1833333333334,326.1,714.3333333333333,50.01,26.1,22.9,82.12,0.0,26.3,9.1,280.0,1011.0,55.7,6.0,785,62.1
1686,6,261,2542.509090909091,204.0,717.3272727272727,50.03818181818181,26.2,22.9,81.78,0.0,24.8,9.1,279.0,1010.0,55.7,6.0,777,73.4
1687,7,261,2600.7846153846153,207.3,707.3076923076923,50.19461538461538,28.0,22.2,70.83,0.0,23.4,9.1,270.0,1006.6,74.1,5.1,830,83.2
1688,8,261,2601.6583333333333,135.9,703.7583333333333,50.392500000000005,26.1,22.9,82.12,0.0,22.7,9.7,260.0,1008.8,55.7,6.0,627,90.1
1689,9,261,2559.1416666666664,57.699999999999996,704.5916666666667,50.390833333333326,25.2,22.8,86.38,0.0,25.2,9.4,269.0,1008.2,55.7,6.0,186,93.3
1690,10,261,2589.4454545454546,13.8,703.8090909090909,50.66636363636364,26.2,21.9,77.22,0.0,28.1,9.0,253.0,1006.7,93.7,5.1,77,94.1
1691,11,261,1542.8666666666668,2.4000000000000004,689.75,49.943333333333335,25.1,21.9,82.35,0.0,29.5,6.5,260.0,1010.0,89.1,6.0,20,94.1
1692,0,262,2579.0363636363636,30.8,709.8727272727272,49.99545454545455,21.2,20.1,93.62,0.0,33.5,12.0,297.0,1010.8,98.4,5.9,2,1.6
1693,1,262,2599.1666666666665,57.50000000000001,708.1750000000001,49.99583333333334,23.0,20.9,88.19,0.0,32.8,8.5,271.0,1009.4,98.4,5.0,14,4.5
1694,2,262,2617.0636363636363,72.2,690.7909090909092,50.00454545454545,23.0,21.0,88.52,0.0,33.5,15.6,296.0,1012.0,98.4,5.9,22,8.7
1695,3,262,2626.25,73.9,688.0666666666667,50.02,24.1,21.1,83.73,0.0,32.0,12.2,297.0,1012.0,98.4,5.9,47,12.8
1696,4,262,2632.0545454545454,76.1,693.4,49.99727272727273,24.1,21.4,85.02,0.0,31.7,9.1,271.0,1009.4,98.4,5.1,70,16.8
1697,5,262,2639.175,123.8,703.2083333333333,49.99916666666667,22.6,22.0,96.52,0.0,28.8,9.7,299.0,1010.8,98.4,6.0,96,23.5
1698,6,262,2619.681818181818,167.1,712.2454545454545,50.01727272727273,23.4,22.8,96.1,0.0,27.0,9.4,300.0,1009.8,98.4,6.0,129,32.5
1699,7,262,2593.071428571429,202.70000000000002,676.7428571428571,49.95928571428571,25.7,22.7,83.28,0.0,25.9,8.4,316.0,1006.7,98.4,5.1,174,41.8
1700,8,262,2605.8833333333337,120.2,675.6166666666667,50.0275,25.1,22.9,87.14,0.0,24.1,8.9,289.0,1008.0,98.4,6.0,334,48.5
1701,9,262,2624.518181818182,77.1,693.6272727272727,49.98636363636364,25.1,22.9,87.14,0.0,23.0,6.8,280.0,1007.8,89.1,6.0,533,52.7
1702,10,262,2518.391666666667,27.2,704.0666666666667,49.965,25.5,22.3,82.71,0.0,22.7,5.6,267.0,1005.6,93.7,5.1,307,54.2
1703,11,262,1603.1333333333334,2.6,708.5333333333333,49.995000000000005,23.2,21.9,92.04,0.0,24.5,8.9,279.0,1009.0,98.4,6.0,176,54.2
1704,0,263,2639.1499999999996,61.6,694.3083333333333,49.99583333333334,21.2,20.1,93.62,0.0,35.3,10.4,295.0,1011.0,98.4,5.7,2,3.7
1705,1,263,2656.4636363636364,113.70000000000002,692.9727272727273,50.026363636363634,23.7,21.2,86.07,0.0,36.0,10.5,281.0,1009.9,98.4,4.8,13,9.9
1706,2,263,2617.8181818181815,172.3,681.4909090909091,50.01909090909091,23.3,21.3,88.54,0.0,38.2,10.5,296.0,1012.0,98.4,5.8,25,19.5
1707,3,263,2575.5166666666664,246.8,695.3333333333333,50.01583333333334,24.3,22.1,87.84,0.0,39.2,12.5,314.0,1011.0,98.4,5.9,90,32.7
1708,4,263,2550.418181818182,306.1,700.4000000000001,50.00636363636364,27.3,22.9,76.8,0.0,36.7,9.4,317.0,1006.7,98.6,4.1,294,48.2
1709,5,263,2468.9083333333333,375.5,704.65,50.07833333333334,26.3,23.8,85.86,0.0,32.4,10.1,317.0,1008.0,90.0,5.9,704,67.4
1710,6,263,2560.8090909090906,270.59999999999997,715.6,50.03181818181818,26.3,22.9,81.51,0.0,26.3,11.7,309.0,1007.0,90.0,5.9,713,80.9
1711,7,263,2512.0571428571425,413.99999999999994,705.1785714285713,49.853571428571435,28.0,22.4,71.72,0.0,24.5,10.2,318.0,1006.1,89.1,4.9,748,97.3
1712,8,263,2558.609090909091,152.6,687.7727272727273,49.99727272727273,26.9,23.6,81.85,0.0,23.8,6.8,246.0,1008.0,89.1,5.9,689,107.0
1713,9,263,2554.1833333333334,64.1,693.4583333333334,49.99333333333333,25.9,22.7,82.81,0.0,25.2,8.1,299.0,1008.0,89.1,5.9,454,110.6
1714,10,263,2480.8818181818183,21.3,707.5,49.91818181818182,27.0,21.9,73.52,0.0,24.1,6.2,303.0,1005.7,75.4,5.0,280,111.6
1715,11,263,1503.8333333333333,2.5000000000000004,687.4833333333333,49.925000000000004,25.0,22.8,87.52,0.0,25.6,6.1,310.0,1009.0,89.1,5.9,135,111.7
1716,0,264,2617.333333333333,41.1,703.6666666666667,50.02,22.1,21.9,98.66,0.0,24.8,8.6,286.0,1011.0,98.4,5.5,2,2.4
1717,1,264,2590.7909090909093,52.9,699.7636363636364,50.01636363636363,23.2,21.8,91.54,0.0,23.8,7.6,281.0,1010.2,98.4,4.5,119,5.2
1718,2,264,2612.5333333333338,71.7,685.5666666666666,49.9925,22.0,21.7,98.24,0.0,24.8,7.6,265.0,1013.0,99.3,4.6,335,9.0
1719,3,264,2589.2363636363634,45.1,679.809090909091,49.960909090909084,22.9,21.7,93.27,0.0,24.1,9.7,287.0,1013.0,100.0,4.6,565,11.4
1720,4,264,2618.4166666666665,44.1,679.9,50.01083333333333,22.7,21.3,92.09,0.0,22.7,6.2,270.0,1010.9,100.0,4.1,728,13.7
1721,5,264,2609.163636363636,51.89999999999999,694.1454545454546,50.04636363636364,21.2,21.0,98.68,0.0,23.8,6.0,280.0,1012.0,100.0,3.7,871,16.4
1722,6,264,2650.5666666666666,98.50000000000001,690.625,50.04666666666666,21.4,21.1,98.68,0.0,25.6,7.6,306.0,1011.0,100.0,4.7,927,21.6
1723,7,264,2635.790909090909,100.9,677.1727272727273,49.91181818181818,23.4,22.3,93.34,4.0,25.2,6.8,280.0,1008.1,100.0,4.8,743,27.1
1724,8,264,2609.4,83.7,683.8285714285714,50.00857142857143,23.3,22.1,93.29,0.0,25.6,7.6,271.0,1009.8,100.0,5.9,382,31.4
1725,9,264,2543.1545454545453,26.900000000000002,692.5727272727273,50.01818181818182,23.3,22.1,93.29,0.0,24.8,7.0,279.0,1010.0,100.0,5.9,412,32.7
1726,10,264,2389.5999999999995,19.7,703.0,49.94833333333333,24.2,22.2,88.57,0.0,25.2,5.1,267.0,1008.1,99.2,5.0,337,33.6
1727,11,264,1492.9571428571428,2.8000000000000003,693.9428571428572,49.93,23.2,22.0,92.86,0.0,28.8,6.6,296.0,1010.0,89.1,5.9,135,33.6
1728,0,265,2674.818181818182,52.1,704.6181818181818,50.00363636363636,21.9,19.9,88.43,0.0,27.0,11.8,295.0,1013.0,55.7,5.0,6,3.0
1729,1,265,2574.7666666666664,251.2,714.1333333333333,50.028333333333336,22.8,19.9,83.66,0.0,33.5,7.9,276.0,1011.6,57.6,5.0,146,16.1
1730,2,265,2515.754545454545,333.59999999999997,712.1454545454545,50.054545454545455,24.2,20.1,78.04,0.0,33.5,11.7,304.0,1014.0,50.0,5.9,378,33.9
1731,3,265,2467.7166666666667,436.19999999999993,712.4666666666666,50.035,24.4,21.1,82.28,0.0,19.1,10.8,323.0,1014.0,50.0,6.0,608,56.2
1732,4,265,2410.072727272727,448.09999999999997,716.3727272727273,50.01181818181818,26.7,21.2,71.74,0.0,20.2,8.0,301.0,1010.6,50.0,5.1,762,78.4
1733,5,265,2370.4181818181814,446.4,733.3818181818182,50.00363636363636,26.3,22.0,77.3,0.0,21.2,9.0,305.0,1012.0,50.0,6.0,899,101.0
1734,6,265,2415.4666666666667,408.0,736.1,50.04083333333333,27.3,22.1,73.53,0.0,22.0,8.9,315.0,1011.0,50.0,6.0,966,122.0
1735,7,265,2465.8399999999997,477.7,735.3066666666667,49.984,28.6,21.7,66.22,0.0,23.8,8.1,303.0,1007.7,54.6,7.8,924,139.7
1736,8,265,2528.3727272727274,207.9,719.2,50.00272727272727,27.3,22.1,73.21,0.0,22.0,7.3,332.0,1010.0,30.9,6.0,762,151.4
1737,9,265,2574.5333333333333,63.39999999999999,730.0666666666667,49.982499999999995,27.1,22.0,73.51,0.0,23.4,7.3,315.0,1009.8,30.9,6.0,258,155.2
1738,10,265,2308.9363636363637,13.7,725.6999999999999,49.88181818181818,27.8,20.7,65.41,0.0,25.2,5.6,276.0,1007.6,50.2,7.9,138,155.9
1739,11,265,1548.15,2.4000000000000004,726.4,49.946666666666665,24.4,21.0,81.53,0.0,26.6,2.5,336.0,1011.0,50.0,6.0,144,155.9
1740,0,266,2603.018181818182,98.39999999999999,725.5,50.02818181818182,22.1,20.9,92.82,0.0,34.2,8.6,303.0,1013.0,55.7,5.9,6,5.5
1741,1,266,2557.666666666667,256.8,736.3916666666668,50.03333333333333,24.3,20.8,80.85,0.0,27.7,9.5,270.0,1011.9,48.3,5.0,151,18.9
1742,2,266,2494.545454545455,286.5,733.0,50.025454545454544,24.2,21.1,83.0,0.0,23.8,9.1,309.0,1014.0,30.9,6.0,377,35.2
1743,3,266,2519.641666666667,308.8,726.3416666666667,50.001666666666665,25.2,21.9,82.01,0.0,20.2,7.6,336.0,1014.0,55.7,6.0,608,49.8
1744,4,266,2454.8416666666667,332.4,740.8916666666667,50.0075,27.7,21.0,66.8,0.0,18.4,7.0,319.0,1011.0,60.3,7.8,799,68.7
1745,5,266,2417.0333333333338,407.5,743.7666666666667,50.065,26.4,21.9,76.62,0.0,18.0,9.4,286.0,1012.0,53.0,6.0,907,85.7
1746,6,266,2524.65,205.0,718.4583333333334,50.057500000000005,27.3,21.9,72.57,0.0,18.4,7.9,297.0,1011.0,50.0,6.0,919,96.4
1747,7,266,2535.0000000000005,200.6,709.3,49.95166666666666,28.7,21.0,62.99,0.0,19.1,7.5,260.0,1007.4,63.8,7.8,874,105.5
1748,8,266,2536.7166666666667,182.8,713.3916666666667,49.975833333333334,28.2,21.9,68.73,0.0,20.5,9.3,303.0,1009.0,50.0,6.0,697,115.4
1749,9,266,2525.7,84.30000000000001,708.6181818181818,49.99727272727273,28.3,21.7,67.53,0.0,20.2,9.1,281.0,1009.0,50.0,6.0,437,120.0
1750,10,266,2544.836363636364,13.299999999999999,716.1636363636364,50.24818181818182,28.7,21.0,63.08,0.0,18.7,3.3,264.0,1006.4,57.3,7.9,277,120.6
1751,11,266,1349.3375,3.3,712.825,49.9425,26.2,21.7,76.25,0.0,18.7,6.5,327.0,1010.0,55.7,6.0,117,120.6
1752,0,267,2607.0363636363636,106.9,733.5181818181818,50.01363636363636,22.9,20.9,88.51,0.0,9.0,3.0,333.0,1012.0,30.9,6.0,6,6.0
1753,1,267,2533.258333333333,260.7,746.2666666666667,49.93166666666667,25.4,21.5,79.27,0.0,13.3,8.7,304.0,1010.6,18.5,5.1,123,19.6
1754,2,267,2441.9363636363632,336.0,744.790909090909,50.025454545454544,25.2,22.1,83.12,0.0,13.7,8.6,299.0,1013.0,29.5,6.0,342,36.6
1755,3,267,2410.2833333333333,414.40000000000003,747.7833333333333,50.04583333333333,28.1,23.1,74.31,0.0,9.7,14.8,290.0,1010.0,50.0,6.0,613,56.0
1756,4,267,2343.3999999999996,435.0,743.5090909090909,50.01909090909091,29.2,21.4,63.04,0.0,8.3,5.2,290.0,1009.5,66.5,7.8,798,77.6
1757,5,267,2368.6916666666666,457.8,749.7416666666667,50.0225,28.3,22.8,72.1,0.0,8.6,6.2,351.0,1011.0,50.0,6.0,915,98.8
1758,6,267,2365.8636363636365,427.2,763.5363636363636,50.03454545454545,28.4,22.8,71.8,0.0,8.3,6.2,340.0,1010.0,50.0,6.0,964,119.7
1759,7,267,2519.58,232.89999999999998,745.96,50.00333333333333,30.8,21.3,56.99,0.0,8.3,6.8,2.0,1006.6,54.6,5.1,792,130.6
1760,8,267,2582.75,124.00000000000001,742.0916666666666,50.04,29.2,21.7,64.01,0.0,8.3,6.3,345.0,1008.8,50.0,6.0,368,137.4
1761,9,267,2586.4727272727273,41.699999999999996,737.6272727272727,50.05,28.3,22.7,71.77,0.0,7.9,6.2,20.0,1008.0,50.0,6.0,122,140.3
1762,10,267,2535.991666666667,20.1,745.875,50.03,29.2,21.0,61.23,0.0,9.4,6.1,5.0,1006.2,63.7,7.8,63,141.3
1763,11,267,1305.8166666666666,2.5000000000000004,722.85,49.98666666666667,26.3,22.8,80.94,0.0,9.7,7.5,5.0,1009.2,33.6,5.9,25,141.3
1764,0,268,2580.266666666667,93.4,721.675,50.00666666666667,22.9,22.8,99.12,0.0,6.8,4.2,39.1,1013.0,30.9,5.4,6,5.4
1765,1,268,2555.5363636363636,160.2,729.409090909091,49.88454545454545,26.0,23.6,86.65,0.0,7.6,3.0,259.0,1011.6,40.2,5.0,151,13.8
1766,2,268,2552.375,216.5,720.05,49.915,28.0,24.1,79.61,0.0,7.2,5.7,300.0,1014.0,50.0,5.9,391,24.6
1767,3,268,2582.3727272727274,97.1,709.8454545454545,50.00363636363636,27.3,23.2,78.48,0.0,4.7,4.2,82.0,1014.0,50.0,5.9,615,30.2
1768,4,268,2542.5538461538463,212.2,723.4307692307691,49.99846153846154,29.7,21.7,62.2,0.0,4.3,4.2,87.2,1010.5,54.6,4.9,795,41.6
1769,5,268,2487.5454545454545,246.20000000000002,736.0909090909091,50.026363636363634,28.2,23.9,77.25,0.0,2.9,5.7,57.4,1012.0,50.0,5.9,913,54.3
1770,6,268,2499.958333333333,187.90000000000003,741.525,50.035,29.3,23.1,69.56,0.0,3.6,6.0,299.0,1011.0,50.0,5.9,958,64.8
1771,7,268,2501.508333333333,210.00000000000003,735.6333333333333,49.9975,29.6,22.2,64.7,0.0,4.0,3.2,320.0,1007.1,63.8,4.9,922,75.1
1772,8,268,2528.8636363636365,162.0,732.1272727272727,50.03090909090909,28.4,22.9,72.1,0.0,4.7,1.1,0.0,1009.0,50.0,5.9,610,83.8
1773,9,268,2600.8727272727274,63.8,735.8,50.07909090909091,28.2,22.9,73.01,0.0,7.6,5.7,320.1,1009.0,52.7,5.9,141,88.1
1774,10,268,2005.1833333333334,12.6,735.7666666666665,49.9375,27.1,22.2,74.61,0.0,10.4,1.6,220.0,1006.6,69.5,4.5,60,88.7
1775,11,268,1015.8666666666667,1.2000000000000002,716.3,49.839999999999996,24.9,23.4,91.74,0.0,11.2,7.0,260.0,1010.8,98.4,3.3,27,88.7
1776,0,269,2643.2363636363634,50.7,739.6181818181818,50.06545454545455,21.2,20.2,94.03,0.0,20.5,4.4,320.0,1012.0,89.1,4.9,4,2.8
1777,1,269,2619.133333333333,192.7,741.975,50.04583333333333,22.9,21.7,93.27,0.0,18.4,3.6,317.0,1010.5,84.3,4.4,98,13.1
1778,2,269,2545.009090909091,279.6,734.6181818181818,50.01090909090909,23.4,21.4,88.95,0.0,16.6,6.6,340.0,1012.8,53.0,5.7,292,28.1
1779,3,269,2469.975,352.1,736.6083333333333,50.01416666666666,26.3,24.0,87.24,0.0,13.0,6.2,345.0,1012.0,50.0,5.8,557,46.7
1780,4,269,2466.690909090909,303.6,734.3363636363637,50.00636363636364,28.3,23.4,74.78,0.0,10.8,3.2,349.6,1009.3,54.6,4.9,774,61.6
1781,5,269,2425.7666666666664,328.69999999999993,740.7916666666666,49.98666666666667,28.3,23.9,77.26,0.0,10.8,5.7,3.0,1010.8,50.0,5.9,899,77.6
1782,6,269,2430.083333333333,338.3,754.2666666666667,49.9925,28.3,23.8,76.59,0.0,10.1,5.7,359.8,1009.8,55.7,5.9,922,93.5
1783,7,269,2472.983333333333,276.7,740.1500000000001,49.982499999999995,29.7,21.8,62.84,0.0,9.4,4.3,250.0,1005.6,66.8,7.7,780,107.3
1784,8,269,2602.566666666667,38.6,728.6416666666667,50.01916666666667,23.3,22.1,93.18,0.0,9.0,1.6,338.0,1008.8,92.7,4.1,679,109.5
1785,9,269,2513.0272727272727,8.1,739.2545454545455,49.98545454545455,22.4,21.2,92.82,0.0,10.8,2.7,5.0,1008.8,89.1,4.7,338,109.8
1786,10,269,1912.8083333333334,5.6000000000000005,731.8666666666667,49.955000000000005,23.5,22.0,91.12,7.0,13.7,1.6,47.0,1007.2,93.7,4.4,159,109.9
1787,11,269,1593.2250000000001,1.6,725.9,49.8775,23.1,22.0,93.28,0.0,13.7,1.4,5.0,1010.0,89.1,3.1,146,109.9
1788,0,270,2665.9583333333335,79.6,732.975,50.026666666666664,22.2,22.1,99.12,0.0,10.8,1.4,340.0,1011.0,36.6,2.9,6,4.3
1789,1,270,2635.4727272727273,158.89999999999998,731.2363636363636,50.00363636363636,25.1,23.2,88.96,0.0,9.4,1.4,351.0,1009.1,50.5,3.4,144,12.8
1790,2,270,2572.8166666666666,266.5,730.625,49.94166666666666,24.3,23.1,93.34,0.0,6.5,6.8,300.0,1011.0,36.6,3.9,380,27.2
1791,3,270,2549.736363636364,193.7,718.7636363636364,49.959999999999994,26.1,24.9,93.4,0.0,4.3,6.2,320.0,1011.0,55.7,4.7,603,38.0
1792,4,270,2589.2666666666664,204.3,724.8499999999999,50.01166666666666,27.9,23.9,78.98,0.0,4.7,5.7,320.0,1008.6,60.3,4.2,782,48.1
1793,5,270,2403.616666666667,430.7,738.9583333333334,49.97666666666667,27.2,24.8,86.57,0.0,6.1,6.5,359.0,1009.0,55.7,5.6,898,69.8
1794,6,270,2464.581818181818,273.6,730.4636363636364,49.99272727272727,28.2,24.9,82.02,0.0,6.5,6.3,325.0,1008.0,55.7,5.6,944,85.0
1795,7,270,2527.74,261.59999999999997,728.8933333333333,49.96933333333333,29.9,23.9,70.38,0.0,8.3,7.5,3.0,1004.9,74.1,4.7,804,96.9
1796,8,270,2545.9454545454546,176.5,724.2272727272727,50.02454545454545,28.3,24.6,80.62,0.0,9.0,6.4,340.0,1007.0,50.0,5.7,574,106.5
1797,9,270,2560.4666666666667,80.8,735.2083333333333,50.034166666666664,28.3,24.6,80.26,0.0,8.6,6.2,343.0,1007.0,50.0,5.7,541,111.3
1798,10,270,2264.327272727273,13.0,724.3000000000001,50.02454545454545,28.0,23.3,75.79,0.0,9.0,5.5,249.0,1004.6,68.6,4.8,349,111.9
1799,11,270,1507.2,1.6,709.925,50.055,25.7,23.4,87.17,0.0,10.4,5.5,40.0,1009.0,92.7,4.8,162,111.9
1800,0,271,,0.0,,,22.3,21.1,93.24,0.0,4.0,6.2,343.0,1010.0,100.0,2.0,3,
1801,1,271,,0.0,,,24.7,22.4,86.65,0.0,3.2,1.6,340.0,1008.4,76.9,3.5,77,
1802,2,271,2595.4714285714285,103.39999999999999,707.6142857142858,50.01285714285715,24.3,21.5,84.49,0.0,6.5,6.2,319.0,1011.0,56.4,3.1,262,19.1
1803,3,271,2544.907692307692,278.8,708.3153846153846,49.99538461538462,25.4,22.4,83.87,0.0,6.1,6.2,336.0,1011.0,55.7,4.1,559,33.5
1804,4,271,2536.09,215.0,711.1700000000001,50.057,27.8,23.3,76.44,0.0,5.8,6.3,316.0,1007.7,60.3,4.1,751,47.6
1805,5,271,2635.6818181818185,119.69999999999999,705.9272727272728,50.01363636363636,29.1,24.1,74.47,0.0,9.4,11.2,290.0,1006.0,90.0,5.0,850,54.3
1806,6,271,2625.3333333333335,119.30000000000001,725.3333333333334,50.01416666666666,29.3,21.0,60.98,0.0,10.4,10.4,343.6,1005.0,86.0,24.1,915,61.0
1807,7,271,2530.7,40.2,716.7583333333333,50.004999999999995,25.9,23.2,85.09,2.0,13.0,6.3,337.0,1004.9,93.8,3.5,881,62.9
1808,8,271,2604.369230769231,32.4,730.6615384615385,49.97538461538461,23.4,21.3,88.16,0.0,14.4,10.9,22.0,1007.0,98.4,3.9,580,64.7
1809,9,271,2584.2666666666664,18.900000000000002,746.9333333333334,49.99666666666667,24.0,21.9,88.22,0.0,19.8,4.6,330.0,1007.2,98.4,3.9,208,65.5
1810,10,271,2230.4636363636364,12.9,719.2545454545455,49.974545454545456,24.0,22.2,89.8,0.0,22.7,2.5,230.0,1005.5,93.8,3.9,119,66.0
1811,11,271,1512.6750000000002,1.6,715.15,49.94,24.0,22.9,93.32,0.0,19.8,4.7,265.0,1009.0,100.0,3.9,55,66.0
1812,0,272,2635.675,68.1,721.325,50.034166666666664,23.9,22.9,94.14,0.0,8.3,6.2,311.0,1010.0,100.0,2.0,5,3.9
1813,1,272,2631.990909090909,110.19999999999999,722.709090909091,50.01818181818182,24.9,23.0,89.0,0.0,18.4,4.0,267.0,1008.4,75.2,3.6,91,10.0
1814,2,272,2620.35,154.2,700.0833333333334,50.01166666666666,25.9,22.3,80.74,0.0,18.0,11.6,302.0,1011.0,89.1,4.0,330,18.4
1815,3,272,2573.509090909091,215.0,708.2,50.01454545454545,27.8,23.2,76.26,0.0,16.6,11.7,328.0,1011.0,89.1,4.0,557,29.8
1816,4,272,2577.4083333333333,203.2,698.75,49.994166666666665,28.5,23.4,73.62,0.0,19.1,8.3,339.0,1007.9,75.2,4.1,765,41.9
1817,5,272,2596.0727272727277,193.70000000000002,703.5727272727273,49.98909090909091,28.0,22.1,70.55,0.0,20.2,12.0,23.0,1009.0,89.1,5.0,882,50.2
1818,6,272,2560.075,164.09999999999997,712.7166666666667,50.00833333333333,28.6,21.9,67.36,0.0,23.4,16.3,351.0,1008.0,89.1,4.8,933,60.5
1819,7,272,2605.328571428571,126.99999999999999,714.4357142857143,50.00214285714286,28.4,21.4,65.98,0.4,24.5,10.1,346.0,1004.9,84.5,4.2,775,66.0
1820,8,272,2573.5,70.8,723.5181818181818,50.01181818181818,28.3,21.1,65.32,0.0,24.1,7.7,318.0,1007.0,89.1,4.7,487,69.8
1821,9,272,2548.35,9.5,734.625,50.0,27.4,20.4,65.73,0.0,23.8,9.1,8.0,1007.2,98.4,4.7,408,70.4
1822,10,272,1778.6545454545453,5.1,737.0181818181818,50.01545454545454,26.6,21.7,74.49,0.0,25.6,3.5,249.0,1006.1,89.2,4.3,138,70.5
1823,11,272,1401.15,1.6,740.925,49.985,25.7,22.1,80.72,0.0,24.1,2.8,270.0,1008.2,98.4,4.7,65,70.5
1824,0,273,2644.572727272727,84.3,754.3,50.04272727272728,23.9,21.9,88.97,0.0,19.4,9.6,291.0,1010.0,89.1,3.9,1,4.6
1825,1,273,2594.166666666667,245.4,759.2083333333334,50.01583333333334,25.8,21.7,78.0,0.0,23.4,8.7,295.0,1008.8,84.3,4.5,43,17.7
1826,2,273,2580.6000000000004,246.49999999999997,744.9,50.0,26.9,22.3,75.8,0.0,28.4,12.2,320.0,1011.0,33.9,5.5,129,31.1
1827,3,273,2480.7000000000003,396.0,754.2833333333333,50.03666666666667,28.0,22.4,71.81,0.0,28.1,15.3,309.0,1011.0,30.9,5.9,488,51.2
1828,4,273,2440.65,438.69999999999993,763.8,49.990833333333335,29.9,22.9,66.3,0.0,27.4,9.9,316.0,1007.9,57.3,4.9,669,71.2
1829,5,273,2459.616666666667,361.3,762.7416666666667,49.931666666666665,30.0,22.1,62.84,0.0,25.9,14.0,321.0,1010.0,50.0,6.0,626,90.8
1830,6,273,2703.376923076923,125.8,765.9153846153846,50.01384615384615,24.9,20.6,76.76,0.0,29.5,12.5,295.0,1009.0,83.4,5.1,544,99.8
1831,7,273,2538.4545454545455,217.2,771.6272727272728,49.97909090909091,27.2,22.6,76.15,0.9,27.4,6.8,30.0,1005.5,63.8,4.9,775,110.9
